timestamp_ms,altitude,yaw,pitch,roll,axial_overload,dharma_overload,lateral_overload,longitude,latitude,IAS,intake_pressure,throttle_lever_displacement,engine_speed,rudder_deflection,elevator_deflection,aileron_deflection,vertical_speed,roll_rate,yaw_rate,pitch_rate,engine_temperature,propeller_pitch,AOA,undercarriage,flape,ground_speed,Altitude_AGL
1768293859190,1723.586518,242.955505,-0.785619,-47.122051,-0.300582,1.221439,0.008713,125.776240,42.416707,253.426410,759.968002,82.996088,8532.772098,0.000000,0.509091,-0.018182,-6.044587,-41.182626,-340.384909,266.873987,462.791534,0.000000,8.124948,0.000000,0.500000,253.426410,1371.986816
1768293859280,1722.829832,242.247833,-0.895411,-47.179722,-0.300750,1.230030,0.008729,125.776165,42.416685,254.221353,759.968002,82.996088,8533.171346,0.000000,0.509091,-0.018182,-6.230045,-41.470023,-339.682547,270.243155,462.783844,0.000000,8.126719,0.000000,0.500000,254.221353,1371.282349
1768293859388,1721.951468,241.438370,-1.015700,-47.244263,-0.300935,1.239598,0.008747,125.776080,42.416659,255.128549,759.968002,82.996088,8533.629460,0.000000,0.509091,-0.018182,-6.436225,-41.769981,-338.878825,274.084481,462.773590,0.000000,8.128538,0.000000,0.500000,255.128549,1370.465454
1768293859482,1721.219017,240.772415,-1.110344,-47.296207,-0.301087,1.247178,0.008759,125.776011,42.416636,255.873779,759.968002,82.996088,8534.008891,0.000000,0.509091,-0.018182,-6.602678,-42.013593,-338.215996,277.228253,462.764038,0.000000,8.130197,0.000000,0.500000,255.873779,1369.709961
1768293859575,1720.413408,240.048767,-1.208847,-47.351547,-0.301261,1.255771,0.008775,125.775936,42.416612,256.682263,759.968002,82.996088,8534.420961,0.000000,0.509091,-0.018182,-6.779818,-42.281159,-337.492542,280.620071,462.752563,0.000000,8.132006,0.000000,0.500000,256.682236,1368.596558
1768293859693,1719.417534,239.165543,-1.323059,-47.417583,-0.301472,1.266106,0.008794,125.775845,42.416581,257.666006,759.968002,82.996088,8534.927451,0.000000,0.509091,-0.018182,-6.990136,-42.587650,-336.610000,284.729713,462.737000,0.000000,8.134254,0.000000,0.500000,257.666034,1367.229980
1768293859789,1718.565913,238.419464,-1.414459,-47.472134,-0.301650,1.274672,0.008812,125.775769,42.416554,258.494650,759.968002,82.996088,8535.356423,0.000000,0.509091,-0.018182,-7.163072,-42.831413,-335.865482,288.172293,462.722534,0.000000,8.136167,0.000000,0.500000,258.494650,1366.069946
1768293859878,1717.784197,237.741333,-1.493605,-47.520809,-0.301818,1.282872,0.008831,125.775700,42.416529,259.245401,759.968002,82.996088,8535.746928,0.000000,0.509091,-0.018182,-7.316001,-43.049706,-335.189047,291.278308,462.708313,0.000000,8.137828,0.000000,0.500000,259.245401,1365.011475
1768293859972,1716.888367,236.971405,-1.579000,-47.575043,-0.302009,1.292108,0.008848,125.775623,42.416500,260.094781,759.968002,82.996088,8536.191054,0.000000,0.509091,-0.018182,-7.484887,-43.286310,-334.423274,294.781703,462.691040,0.000000,8.139651,0.000000,0.500000,260.094781,1363.805664
1768293860087,1715.892670,236.123978,-1.667495,-47.633492,-0.302213,1.301767,0.008866,125.775539,42.416467,261.026202,759.968002,82.996088,8536.680642,0.000000,0.509091,-0.018182,-7.665709,-43.551813,-333.580292,298.606991,462.670593,0.000000,8.141773,0.000000,0.500000,261.026202,1362.474121
1768293860183,1715.002404,235.372986,-1.741162,-47.684284,-0.302417,1.310742,0.008887,125.775465,42.416437,261.848392,759.968002,82.996088,8537.115443,0.000000,0.509091,-0.018182,-7.821362,-43.780946,-332.834681,301.959576,462.651245,0.000000,8.143733,0.000000,0.500000,261.848392,1361.290771
1768293860272,1714.170821,234.676666,-1.805630,-47.730598,-0.302594,1.319088,0.008905,125.775397,42.416409,262.607492,759.968002,82.996088,8537.518187,0.000000,0.509091,-0.018182,-7.961379,-43.980186,-332.146280,305.040019,462.632294,0.000000,8.145425,0.000000,0.500000,262.607492,1360.191406
1768293860383,1713.091627,233.779755,-1.883248,-47.789173,-0.302820,1.329601,0.008928,125.775310,42.416372,263.580771,759.968002,82.996088,8538.036918,0.000000,0.509091,-0.018182,-8.136109,-44.229549,-331.263656,308.970929,462.606476,0.000000,8.147611,0.000000,0.500000,263.580771,1358.772949
1768293860483,1712.113506,232.972733,-1.948012,-47.840942,-0.303028,1.339275,0.008950,125.775232,42.416337,264.451630,759.968002,82.996088,8538.504357,0.000000,0.509091,-0.018182,-8.287516,-44.441029,-330.474878,312.475007,462.581909,0.000000,8.149482,0.000000,0.500000,264.451602,1357.494995
1768293860571,1711.242391,232.258240,-2.001412,-47.886066,-0.303208,1.347729,0.008972,125.775164,42.416306,265.218558,759.968002,82.996088,8538.919342,0.000000,0.509091,-0.018182,-8.417010,-44.610462,-329.783007,315.554931,462.559143,0.000000,8.151065,0.000000,0.500000,265.218558,1356.362671
1768293860672,1710.262647,231.458817,-2.056800,-47.935822,-0.303410,1.357074,0.008995,125.775089,42.416271,266.071976,759.968002,82.996088,8539.381536,0.000000,0.509091,-0.018182,-8.557008,-44.786752,-329.016769,318.975572,462.532501,0.000000,8.152848,0.000000,0.500000,266.072003,1355.095581
1768293860774,1709.223094,230.614960,-2.110403,-47.987518,-0.303625,1.367021,0.009020,125.775010,42.416233,266.967389,759.968002,82.996088,8539.866461,0.000000,0.509091,-0.018182,-8.699222,-44.973002,-328.215206,322.555328,462.503174,0.000000,8.154684,0.000000,0.500000,266.967389,1353.758057
1768293860868,1708.337091,229.898865,-2.151976,-48.030712,-0.303804,1.375044,0.009037,125.774944,42.416200,267.723056,759.968002,82.996088,8540.280279,0.000000,0.509091,-0.018182,-8.815909,-45.133682,-327.540356,325.564191,462.477234,0.000000,8.156379,0.000000,0.500000,267.723056,1352.623779
1768293860965,1707.369383,229.119614,-2.193231,-48.077106,-0.304012,1.384320,0.009058,125.774873,42.416163,268.540714,759.968002,82.996088,8540.727320,0.000000,0.509091,-0.018182,-8.938425,-45.323711,-326.808323,328.799296,462.447968,0.000000,8.158261,0.000000,0.500000,268.540741,1351.390869
1768293861070,1706.305421,228.265823,-2.233790,-48.127377,-0.304235,1.394266,0.009086,125.774796,42.416123,269.430441,759.968002,82.996088,8541.218656,0.000000,0.509091,-0.018182,-9.067003,-45.506173,-326.015120,332.303265,462.414673,0.000000,8.160239,0.000000,0.500000,269.430441,1350.041870
1768293861195,1705.089102,227.292984,-2.274090,-48.183777,-0.304502,1.405235,0.009109,125.774709,42.416075,270.437613,759.968002,82.996088,8541.777020,0.000000,0.509091,-0.018182,-9.207433,-45.714623,-325.120939,336.230815,462.375244,0.000000,8.162745,0.000000,0.500000,270.437640,1348.508301
1768293861300,1704.038124,226.454620,-2.303976,-48.231838,-0.304725,1.414824,0.009133,125.774635,42.416034,271.298996,759.968002,82.996088,8542.256117,0.000000,0.509091,-0.018182,-9.322516,-45.893451,-324.357378,339.555341,462.339935,0.000000,8.164815,0.000000,0.500000,271.298996,1347.190063
1768293861377,1703.194305,225.782700,-2.324770,-48.270020,-0.304911,1.422886,0.009154,125.774577,42.416000,271.984927,759.968002,82.996088,8542.639044,0.000000,0.509091,-0.018182,-9.410842,-46.033426,-323.750693,342.181494,462.310852,0.000000,8.166429,0.000000,0.500000,271.984927,1346.136475
1768293861475,1702.163835,224.963181,-2.346464,-48.316284,-0.305127,1.432331,0.009180,125.774506,42.415958,272.815494,759.968002,82.996088,8543.104736,0.000000,0.509091,-0.018182,-9.513544,-46.183745,-323.020573,345.351003,462.274323,0.000000,8.168214,0.000000,0.500000,272.815466,1344.855103
1768293861569,1701.165965,224.170364,-2.363670,-48.360699,-0.305329,1.441223,0.009204,125.774439,42.415916,273.612772,759.968002,82.996088,8543.555273,0.000000,0.509091,-0.018182,-9.607877,-46.313607,-322.325370,348.387978,462.237976,0.000000,8.169822,0.000000,0.500000,273.612772,1343.619995
1768293861684,1700.021943,223.261841,-2.378924,-48.411274,-0.305566,1.451734,0.009234,125.774363,42.415868,274.518567,759.968002,82.996088,8544.069923,0.000000,0.509091,-0.018182,-9.709845,-46.455375,-321.541318,351.836158,462.195190,0.000000,8.171508,0.000000,0.500000,274.518594,1342.210449
1768293861787,1698.925740,222.391281,-2.389065,-48.459385,-0.305783,1.461237,0.009260,125.774291,42.415821,275.379456,759.968002,82.996088,8544.559511,0.000000,0.509091,-0.018182,-9.801995,-46.588802,-320.802237,355.106043,462.152985,0.000000,8.173220,0.000000,0.500000,275.379510,1340.866577
1768293861879,1697.981188,221.640823,-2.394473,-48.500706,-0.305980,1.469952,0.009285,125.774229,42.415780,276.115018,759.968002,82.996088,8544.980907,0.000000,0.509091,-0.018182,-9.876554,-46.703358,-320.174242,357.900574,462.115662,0.000000,8.174494,0.000000,0.500000,276.115018,1339.713623
1768293861984,1696.854743,220.744949,-2.396827,-48.549805,-0.306205,1.479727,0.009311,125.774157,42.415730,276.986124,759.968002,82.996088,8545.480986,0.000000,0.509091,-0.018182,-9.960319,-46.833610,-319.436910,361.205648,462.070038,0.000000,8.176171,0.000000,0.500000,276.986124,1338.344849
1768293862077,1695.873808,219.963715,-2.395418,-48.592564,-0.306408,1.488633,0.009339,125.774095,42.415686,277.738385,759.968002,82.996088,8545.915787,0.000000,0.509091,-0.018182,-10.028239,-46.939147,-318.804953,364.061459,462.029327,0.000000,8.177476,0.000000,0.500000,277.738385,1337.158203
1768293862166,1694.920400,219.203094,-2.390986,-48.634144,-0.306601,1.497169,0.009366,125.774036,42.415643,278.464471,759.968002,82.996088,8546.335433,0.000000,0.509091,-0.018182,-10.090000,-47.030442,-318.201329,366.821402,461.988861,0.000000,8.178711,0.000000,0.500000,278.464444,1336.009644
1768293862282,1693.745090,218.263199,-2.381330,-48.685390,-0.306847,1.507183,0.009393,125.773964,42.415589,279.353979,759.968002,82.996088,8546.852998,0.000000,0.509091,-0.018182,-10.160739,-47.150066,-317.468395,370.192373,461.937775,0.000000,8.180402,0.000000,0.500000,279.353979,1334.600464
1768293862372,1692.792472,217.499268,-2.370199,-48.727062,-0.307043,1.515481,0.009417,125.773906,42.415544,280.070123,759.968002,82.996088,8547.272645,0.000000,0.509091,-0.018182,-10.213527,-47.254312,-316.881463,372.896473,461.895386,0.000000,8.181798,0.000000,0.500000,280.070123,1333.463379
1768293862480,1691.559349,216.507095,-2.351510,-48.781315,-0.307304,1.526525,0.009450,125.773832,42.415485,280.990421,759.968002,82.996088,8547.812940,0.000000,0.509091,-0.018182,-10.275689,-47.384219,-316.133065,376.361837,461.839111,0.000000,8.183542,0.000000,0.500000,280.990421,1331.998291
1768293862559,1690.689354,215.804535,-2.335550,-48.819946,-0.307482,1.534349,0.009477,125.773780,42.415443,281.634247,759.968002,82.996088,8548.194119,0.000000,0.509091,-0.018182,-10.315163,-47.456738,-315.615446,378.795762,461.798553,0.000000,8.184557,0.000000,0.500000,281.634274,1330.969360
1768293862665,1689.534757,214.868530,-2.310763,-48.871605,-0.307714,1.544452,0.009510,125.773713,42.415386,282.482941,759.968002,82.996088,8548.699444,0.000000,0.509091,-0.018182,-10.362285,-47.534421,-314.943465,382.017507,461.743561,0.000000,8.185840,0.000000,0.500000,282.482941,1329.609863
1768293862758,1688.537495,214.056320,-2.286043,-48.916672,-0.307912,1.553066,0.009541,125.773655,42.415336,283.210840,759.968002,82.996088,8549.132496,0.000000,0.509091,-0.018182,-10.398178,-47.585481,-314.377761,384.792367,461.694946,0.000000,8.186934,0.000000,0.500000,283.210867,1328.440918
1768293862873,1687.346767,213.081421,-2.252516,-48.971001,-0.308150,1.563204,0.009573,125.773588,42.415275,284.074530,759.968002,82.996088,8549.651226,0.000000,0.509091,-0.018182,-10.435280,-47.655480,-313.716599,388.089026,461.635620,0.000000,8.188362,0.000000,0.500000,284.074530,1327.052246
1768293862960,1686.404215,212.305374,-2.222880,-49.014469,-0.308346,1.571342,0.009598,125.773535,42.415226,284.754309,759.968002,82.996088,8550.060382,0.000000,0.509091,-0.018182,-10.460207,-47.728047,-313.200892,390.677613,461.587585,0.000000,8.189616,0.000000,0.500000,284.754337,1326.313599
1768293863063,1685.311412,211.400482,-2.185182,-49.065575,-0.308573,1.580814,0.009631,125.773475,42.415168,285.537442,759.968002,82.996088,8550.533650,0.000000,0.509091,-0.018182,-10.484105,-47.796554,-312.615217,393.657352,461.530701,0.000000,8.191013,0.000000,0.500000,285.537442,1325.934326
1768293863155,1684.313186,210.568619,-2.147579,-49.112919,-0.308780,1.589311,0.009657,125.773420,42.415115,286.248972,759.968002,82.996088,8550.964954,0.000000,0.509091,-0.018182,-10.501263,-47.861639,-312.090194,396.354976,461.477600,0.000000,8.192386,0.000000,0.500000,286.248972,1325.594971
1768293863263,1683.211986,209.644608,-2.102620,-49.165947,-0.309025,1.598762,0.009687,125.773361,42.415054,287.029990,759.968002,82.996088,8551.441136,0.000000,0.509091,-0.018182,-10.514967,-47.943717,-311.519792,399.297094,461.417694,0.000000,8.193974,0.000000,0.500000,287.029990,1325.229004
1768293863365,1682.179018,208.771423,-2.057143,-49.216560,-0.309238,1.607296,0.009714,125.773306,42.414997,287.759015,759.968002,82.996088,8551.887011,0.000000,0.509091,-0.018182,-10.522791,-48.025382,-310.992064,402.023842,461.360321,0.000000,8.195448,0.000000,0.500000,287.759015,1324.893555
1768293863460,1681.166342,207.908905,-2.009505,-49.267117,-0.309455,1.616059,0.009743,125.773254,42.414940,288.469940,759.968002,82.996088,8552.322978,0.000000,0.509091,-0.018182,-10.525697,-48.107891,-310.481849,404.667671,461.302856,0.000000,8.196857,0.000000,0.500000,288.469940,1324.572754
1768293863567,1680.028195,206.931381,-1.952370,-49.325165,-0.309697,1.625874,0.009777,125.773195,42.414874,289.264636,759.968002,82.996088,8552.814314,0.000000,0.509091,-0.018182,-10.523280,-48.181514,-309.920489,407.612548,461.236877,0.000000,8.198309,0.000000,0.500000,289.264636,1324.221924
1768293863656,1679.107130,206.133606,-1.903375,-49.373199,-0.309887,1.633726,0.009807,125.773149,42.414820,289.904068,759.968002,82.996088,8553.211230,0.000000,0.509091,-0.018182,-10.516903,-48.213042,-309.479833,409.983881,461.182251,0.000000,8.199327,0.000000,0.500000,289.904041,1323.945557
1768293863774,1677.976369,205.145187,-1.839774,-49.433319,-0.310116,1.643089,0.009837,125.773093,42.414753,290.686295,759.968002,82.996088,8553.697904,0.000000,0.509091,-0.018182,-10.503442,-48.260307,-308.951695,412.880017,461.113770,0.000000,8.200668,0.000000,0.500000,290.686295,1323.616089
1768293863855,1677.129036,204.397644,-1.789611,-49.479355,-0.310293,1.650244,0.009861,125.773051,42.414701,291.270273,759.968002,82.996088,8554.061015,0.000000,0.509091,-0.018182,-10.489265,-48.320139,-308.559752,415.036199,461.061371,0.000000,8.201673,0.000000,0.500000,291.270245,1323.376709
1768293863967,1675.953591,203.350418,-1.716501,-49.544830,-0.310536,1.660278,0.009897,125.772995,42.414628,292.076559,759.968002,82.996088,8554.566340,0.000000,0.509091,-0.018182,-10.463809,-48.391129,-308.026587,418.015910,460.987091,0.000000,8.202923,0.000000,0.500000,292.076559,1323.055420
1768293864052,1675.079489,202.563416,-1.659474,-49.594799,-0.310713,1.667629,0.009925,125.772954,42.414573,292.673309,759.968002,82.996088,8554.941690,0.000000,0.509091,-0.018182,-10.440475,-48.423432,-307.641556,420.229438,460.930664,0.000000,8.203754,0.000000,0.500000,292.673309,1322.824707
1768293864162,1673.990248,201.572220,-1.585192,-49.658688,-0.310931,1.676746,0.009961,125.772903,42.414503,293.413623,759.968002,82.996088,8555.410296,0.000000,0.509091,-0.018182,-10.406029,-48.448171,-307.176666,422.991320,460.858887,0.000000,8.204710,0.000000,0.500000,293.413651,1322.547729
1768293864258,1673.044114,200.701172,-1.517718,-49.715672,-0.311132,1.684708,0.009991,125.772860,42.414441,294.054318,759.968002,82.996088,8555.818869,0.000000,0.509091,-0.018182,-10.371100,-48.472483,-306.784203,425.391804,460.795135,0.000000,8.205511,0.000000,0.500000,294.054318,1322.316895
1768293864355,1672.119479,199.840179,-1.449047,-49.772751,-0.311315,1.692248,0.010018,125.772819,42.414379,294.678946,759.968002,82.996088,8556.218116,0.000000,0.509091,-0.018182,-10.332243,-48.507300,-306.408761,427.737564,460.731506,0.000000,8.206366,0.000000,0.500000,294.678946,1322.100586
1768293864478,1670.959937,198.745941,-1.359031,-49.846466,-0.311551,1.701780,0.010050,125.772769,42.414301,295.460788,759.968002,82.996088,8556.719944,0.000000,0.509091,-0.018182,-10.276692,-48.575981,-305.944445,430.670420,460.649811,0.000000,8.207582,0.000000,0.500000,295.460788,1321.842651
1768293864555,1670.163787,197.984894,-1.294767,-49.898651,-0.311719,1.708699,0.010077,125.772735,42.414245,295.995300,759.968002,82.996088,8557.065570,0.000000,0.509091,-0.018182,-10.234459,-48.616136,-305.632414,432.680053,460.592468,0.000000,8.208314,0.000000,0.500000,295.995273,1321.674438
1768293864658,1669.168194,197.021332,-1.211541,-49.965847,-0.311922,1.717103,0.010114,125.772694,42.414175,296.660962,759.968002,82.996088,8557.498039,0.000000,0.509091,-0.018182,-10.176823,-48.629653,-305.256945,435.199109,460.519287,0.000000,8.209120,0.000000,0.500000,296.661017,1321.474609
1768293864754,1668.251133,196.121323,-1.131993,-50.029659,-0.312107,1.724771,0.010144,125.772656,42.414109,297.272241,759.968002,82.996088,8557.895538,0.000000,0.509091,-0.018182,-10.118713,-48.628317,-304.925818,437.526318,460.450378,0.000000,8.209837,0.000000,0.500000,297.272241,1321.301270
1768293864848,1667.375867,195.250504,-1.053422,-50.092354,-0.312284,1.732077,0.010174,125.772622,42.414044,297.853967,759.968002,82.996088,8558.277300,0.000000,0.509091,-0.018182,-10.058604,-48.629642,-304.621137,439.753014,460.383118,0.000000,8.210534,0.000000,0.500000,297.853995,1320.766968
1768293864953,1666.406057,194.271210,-0.963288,-50.164040,-0.312481,1.740153,0.010208,125.772584,42.413972,298.496832,759.968002,82.996088,8558.699861,0.000000,0.509091,-0.018182,-9.986555,-48.636640,-304.295227,442.224969,460.306885,0.000000,8.211337,0.000000,0.500000,298.496832,1319.733154
1768293865047,1665.550304,193.393707,-0.880990,-50.229359,-0.312657,1.747282,0.010237,125.772552,42.413906,299.062958,759.968002,82.996088,8559.076960,0.000000,0.509091,-0.018182,-9.917996,-48.647804,-304.017211,444.407816,460.238068,0.000000,8.212099,0.000000,0.500000,299.062958,1318.821777
1768293865157,1664.555916,192.357285,-0.782037,-50.307880,-0.312862,1.755539,0.010271,125.772516,42.413828,299.719528,759.968002,82.996088,8559.512927,0.000000,0.509091,-0.018182,-9.832343,-48.659972,-303.705919,446.943701,460.156250,0.000000,8.212999,0.000000,0.500000,299.719556,1317.763794
1768293865246,1663.748120,191.501236,-0.698977,-50.373871,-0.313045,1.762438,0.010300,125.772488,42.413764,300.251761,759.968002,82.996088,8559.869626,0.000000,0.509091,-0.018182,-9.757936,-48.667731,-303.462873,449.002702,460.088226,0.000000,8.213702,0.000000,0.500000,300.251788,1316.905151
1768293865350,1662.855546,190.539688,-0.604339,-50.449268,-0.313228,1.769841,0.010331,125.772458,42.413691,300.838870,759.968002,82.996088,8560.264794,0.000000,0.509091,-0.018182,-9.670499,-48.674838,-303.205020,451.278877,460.011383,0.000000,8.214450,0.000000,0.500000,300.838870,1315.957275
1768293865460,1661.936659,189.531296,-0.503627,-50.529720,-0.313415,1.777291,0.010362,125.772428,42.413614,301.443311,759.968002,82.996088,8560.672201,0.000000,0.509091,-0.018182,-9.574141,-48.688546,-302.949352,453.622369,459.930115,0.000000,8.215285,0.000000,0.500000,301.443311,1314.982544
1768293865557,1661.129398,188.628983,-0.412356,-50.602985,-0.313590,1.784245,0.010391,125.772402,42.413545,301.973950,759.968002,82.996088,8561.031232,0.000000,0.509091,-0.018182,-9.484284,-48.706198,-302.732425,455.678584,459.856995,0.000000,8.216023,0.000000,0.500000,301.973950,1314.127197
1768293865655,1660.286534,187.669342,-0.314188,-50.682259,-0.313766,1.791253,0.010421,125.772377,42.413472,302.527771,759.968002,82.996088,8561.408914,0.000000,0.509091,-0.018182,-9.385005,-48.716987,-302.515253,457.826979,459.778717,0.000000,8.216766,0.000000,0.500000,302.527798,1313.235107
1768293865754,1659.455876,186.705109,-0.214546,-50.763416,-0.313941,1.798399,0.010457,125.772354,42.413398,303.072418,759.968002,82.996088,8561.783099,0.000000,0.509091,-0.018182,-9.282003,-48.708261,-302.313871,459.951004,459.699707,0.000000,8.217369,0.000000,0.500000,303.072418,1312.357178
1768293865840,1658.748320,185.868286,-0.127326,-50.834976,-0.314087,1.804394,0.010485,125.772334,42.413333,303.535657,759.968002,82.996088,8562.101914,0.000000,0.509091,-0.018182,-9.189931,-48.685390,-302.154783,461.772315,459.630676,0.000000,8.217807,0.000000,0.500000,303.535629,1311.307861
1768293865959,1657.844206,184.776550,-0.012548,-50.929905,-0.314269,1.811820,0.010519,125.772311,42.413249,304.128067,759.968002,82.996088,8562.512818,0.000000,0.509091,-0.018182,-9.065630,-48.659173,-301.965969,464.117091,459.540283,0.000000,8.218387,0.000000,0.500000,304.128067,1309.561279
1768293866045,1657.161007,183.933731,0.076745,-51.004456,-0.314411,1.817634,0.010546,125.772295,42.413184,304.575980,759.968002,82.996088,8562.824057,0.000000,0.509091,-0.018182,-8.966682,-48.650317,-301.831687,465.899935,459.470215,0.000000,8.218827,0.000000,0.500000,304.576007,1308.234619
1768293866148,1656.369893,182.937210,0.182989,-51.094055,-0.314575,1.824343,0.010578,125.772277,42.413107,305.094864,759.968002,82.996088,8563.188916,0.000000,0.509091,-0.018182,-8.846607,-48.633484,-301.687953,467.979645,459.386993,0.000000,8.219330,0.000000,0.500000,305.094864,1306.690674
1768293866249,1655.606602,181.953323,0.288510,-51.184036,-0.314746,1.830916,0.010610,125.772262,42.413030,305.595731,759.968002,82.996088,8563.541536,0.000000,0.509091,-0.018182,-8.724899,-48.612707,-301.561649,470.002911,459.304443,0.000000,8.219763,0.000000,0.500000,305.595703,1305.192871
1768293866344,1654.897690,181.018372,0.389270,-51.270996,-0.314889,1.836877,0.010641,125.772249,42.412957,306.061221,759.968002,82.996088,8563.872591,0.000000,0.509091,-0.018182,-8.606513,-48.584765,-301.456847,471.899464,459.225647,0.000000,8.220094,0.000000,0.500000,306.061221,1303.794189
1768293866444,1654.179112,180.048141,0.494258,-51.362671,-0.315036,1.842973,0.010672,125.772237,42.412882,306.533798,759.968002,82.996088,8564.208308,0.000000,0.509091,-0.018182,-8.480790,-48.555644,-301.363027,473.843335,459.143616,0.000000,8.220450,0.000000,0.500000,306.533798,1302.368530
1768293866547,1653.500266,179.108963,0.596246,-51.452759,-0.315175,1.848583,0.010697,125.772227,42.412809,306.981848,759.968002,82.996088,8564.528872,0.000000,0.509091,-0.018182,-8.356110,-48.543678,-301.282923,475.697650,459.063904,0.000000,8.220862,0.000000,0.500000,306.981848,1301.013794
1768293866656,1652.749335,178.042603,0.712379,-51.556755,-0.315337,1.855160,0.010730,125.772217,42.412726,307.479034,759.968002,82.996088,8564.884406,0.000000,0.509091,-0.018182,-8.211451,-48.537585,-301.203529,477.764848,458.973053,0.000000,8.221321,0.000000,0.500000,307.479034,1299.505981
1768293866746,1652.117689,177.121368,0.812897,-51.648052,-0.315472,1.860647,0.010759,125.772211,42.412654,307.898767,759.968002,82.996088,8565.186318,0.000000,0.509091,-0.018182,-8.083974,-48.524618,-301.147139,479.518622,458.894348,0.000000,8.221732,0.000000,0.500000,307.898795,1298.229614
1768293866855,1651.425399,176.084457,0.926125,-51.752514,-0.315617,1.866596,0.010793,125.772206,42.412573,308.359396,759.968002,82.996088,8565.522036,0.000000,0.509091,-0.018182,-7.938451,-48.486536,-301.100584,481.462603,458.805481,0.000000,8.222075,0.000000,0.500000,308.359424,1296.821777
1768293866946,1650.839844,175.183014,1.024583,-51.844692,-0.315741,1.871676,0.010819,125.772203,42.412503,308.750674,759.968002,82.996088,8565.807629,0.000000,0.509091,-0.018182,-7.809748,-48.448038,-301.074383,483.126054,458.727997,0.000000,8.222365,0.000000,0.500000,308.750702,1295.623413
1768293867054,1650.142724,174.078293,1.145161,-51.959442,-0.315889,1.877807,0.010856,125.772201,42.412417,309.218198,759.968002,82.996088,8566.150923,0.000000,0.509091,-0.018182,-7.649753,-48.400722,-301.058319,485.132818,458.632782,0.000000,8.222656,0.000000,0.500000,309.218143,1294.186768
1768293867156,1649.550334,173.110260,1.250629,-52.061630,-0.316011,1.882980,0.010887,125.772201,42.412342,309.616287,759.968002,82.996088,8566.447007,0.000000,0.509091,-0.018182,-7.507924,-48.343058,-301.062308,486.868233,458.549164,0.000000,8.222853,0.000000,0.500000,309.616315,1292.957153
1768293867250,1648.968107,172.130081,1.357194,-52.166588,-0.316136,1.888227,0.010917,125.772203,42.412265,310.009488,759.968002,82.996088,8566.740760,0.000000,0.509091,-0.018182,-7.362462,-48.289629,-301.080858,488.602391,458.464264,0.000000,8.223012,0.000000,0.500000,310.009488,1291.740112
1768293867349,1648.404169,171.150955,1.463327,-52.272945,-0.316265,1.893251,0.010949,125.772207,42.412190,310.392197,759.968002,82.996088,8567.028685,0.000000,0.509091,-0.018182,-7.215468,-48.235858,-301.113479,490.310867,458.379272,0.000000,8.223111,0.000000,0.500000,310.392197,1290.552734
1768293867443,1647.871094,170.196045,1.566460,-52.378128,-0.316377,1.898025,0.010976,125.772212,42.412116,310.755707,759.968002,82.996088,8567.303786,0.000000,0.509091,-0.018182,-7.070668,-48.187866,-301.157548,491.958199,458.296326,0.000000,8.223213,0.000000,0.500000,310.755707,1289.421997
1768293867553,1647.281237,169.102875,1.683987,-52.500313,-0.316500,1.903324,0.011012,125.772220,42.412031,311.160278,759.968002,82.996088,8567.613276,0.000000,0.509091,-0.018182,-6.903348,-48.125971,-301.223773,493.820491,458.201111,0.000000,8.223314,0.000000,0.500000,311.160278,1288.160767
1768293867652,1646.801972,168.183121,1.782388,-52.604462,-0.316603,1.907556,0.011034,125.772229,42.411961,311.492450,759.968002,82.996088,8567.867978,0.000000,0.509091,-0.018182,-6.760607,-48.089060,-301.289398,495.362693,458.120941,0.000000,8.223498,0.000000,0.500000,311.492450,1287.127563
1768293867759,1646.260621,167.106720,1.896907,-52.728001,-0.316724,1.912517,0.011062,125.772241,42.411878,311.871561,759.968002,82.996088,8568.159400,0.000000,0.509091,-0.018182,-6.591810,-48.072613,-301.372070,497.131822,458.027008,0.000000,8.223736,0.000000,0.500000,311.871561,1285.950439
1768293867867,1645.734996,166.019669,2.011732,-52.854618,-0.316845,1.917477,0.011092,125.772255,42.411795,312.242981,759.968002,82.996088,8568.446158,0.000000,0.509091,-0.018182,-6.420254,-48.043417,-301.466682,498.880951,457.931976,0.000000,8.223937,0.000000,0.500000,312.242981,1284.796997
1768293867948,1645.360935,165.218262,2.095784,-52.949158,-0.316927,1.920947,0.011118,125.772267,42.411734,312.509399,759.968002,82.996088,8568.654816,0.000000,0.509091,-0.018182,-6.293226,-48.000063,-301.547060,500.149454,457.861847,0.000000,8.224041,0.000000,0.500000,312.509372,1283.969116
1768293868054,1644.871037,164.129776,2.209074,-53.079102,-0.317038,1.925643,0.011150,125.772284,42.411651,312.861676,759.968002,82.996088,8568.931666,0.000000,0.509091,-0.018182,-6.119881,-47.937280,-301.669320,501.844324,457.766510,0.000000,8.224133,0.000000,0.500000,312.861676,1282.923950
1768293868167,1644.381948,162.993912,2.326120,-53.216557,-0.317148,1.930347,0.011184,125.772305,42.411566,313.217743,759.968002,82.996088,8569.213762,0.000000,0.509091,-0.018182,-5.938111,-47.862346,-301.814066,503.583181,457.666992,0.000000,8.224186,0.000000,0.500000,313.217715,1282.517334
